index,year,month,day_of_week,unique_carrier,arr_delay,origin,dest,distance,depart_time,arrive_time,schedule_dep_time,schedule_arr_time,total_delay,delay_cause,delay_minute
4071,2007,10,3,MQ,22.0,ORD,BWI,622,16:27,19:32,16:10,19:10,22.0,nas_delay,5.0
4072,2007,6,6,US,10.0,PHX,LAS,256,21:53,23:11,21:56,23:01,0.0,,
4073,2007,9,7,WN,10.0,LAS,OAK,407,20:05,21:35,20:00,21:25,0.0,,
4074,2007,11,4,US,30.0,LAS,MCO,2039,12:03,19:32,11:37,19:02,30.0,carrier_delay,26.0
4074,2007,11,4,US,30.0,LAS,MCO,2039,12:03,19:32,11:37,19:02,30.0,nas_delay,4.0
4075,2007,4,3,UA,-11.0,DEN,TUL,541,12:12,14:36,12:15,14:47,0.0,,
4076,2007,11,1,CO,-18.0,EWR,DFW,1372,06:48,09:30,06:45,09:48,0.0,,
4077,2007,12,4,XE,3.0,COS,ONT,789,16:48,18:14,16:50,18:11,0.0,,
4078,2007,11,3,UA,203.0,SFO,BWI,2457,19:12,02:43,15:15,23:20,203.0,carrier_delay,31.0
4078,2007,11,3,UA,203.0,SFO,BWI,2457,19:12,02:43,15:15,23:20,203.0,late_aircraft_delay,172.0
4079,2007,3,2,FL,-11.0,MSP,ATL,906,11:09,14:32,11:19,14:43,0.0,,
4080,2007,1,4,US,5.0,CLT,LGA,544,14:12,16:05,14:15,16:00,0.0,,
4081,2007,5,3,EV,-5.0,TOL,ATL,549,06:58,08:56,07:00,09:01,0.0,,
4082,2007,4,1,WN,-1.0,BOI,GEG,287,10:11,10:09,10:10,10:10,0.0,,
4083,2007,8,4,WN,26.0,ABQ,LBB,289,16:19,18:16,15:45,17:50,26.0,carrier_delay,26.0
4084,2007,3,5,OO,-6.0,LAX,SAN,109,08:55,09:43,09:00,09:49,0.0,,
4085,2007,5,5,NW,58.0,TVC,DTW,207,07:52,09:00,07:00,08:02,58.0,carrier_delay,52.0
4085,2007,5,5,NW,58.0,TVC,DTW,207,07:52,09:00,07:00,08:02,58.0,nas_delay,6.0
4086,2007,10,1,CO,-6.0,RDU,IAH,1043,06:00,07:53,06:05,07:59,0.0,,
4087,2007,2,2,OO,-18.0,FCA,SLC,532,05:56,07:17,06:00,07:35,0.0,,
4088,2007,8,3,DL,11.0,ATL,BDL,859,12:29,15:07,12:30,14:56,0.0,,
4089,2007,1,7,UA,9.0,ORD,BOS,867,21:05,00:08,20:50,23:59,0.0,,
4090,2007,7,1,WN,-11.0,IND,LAS,1591,18:44,19:24,18:40,19:35,0.0,,
4091,2007,12,5,MQ,-19.0,SJT,DFW,228,11:53,12:46,11:50,13:05,0.0,,
4092,2007,2,1,OO,-2.0,ASE,DEN,125,11:29,12:15,11:29,12:17,0.0,,
4093,2007,6,3,OO,-7.0,LAX,SBA,89,07:05,07:51,07:10,07:58,0.0,,
4094,2007,1,1,DL,11.0,ATL,DAY,432,16:04,17:48,16:06,17:37,0.0,,
4095,2007,3,7,OO,18.0,SFO,SMF,86,23:01,23:36,22:40,23:18,18.0,carrier_delay,18.0
4096,2007,3,5,FL,-20.0,EWR,ATL,745,06:10,08:15,06:15,08:35,0.0,,
4097,2007,4,3,UA,121.0,ORD,SEA,1721,19:05,21:43,17:20,19:42,121.0,weather_delay,18.0
4097,2007,4,3,UA,121.0,ORD,SEA,1721,19:05,21:43,17:20,19:42,121.0,nas_delay,16.0
4097,2007,4,3,UA,121.0,ORD,SEA,1721,19:05,21:43,17:20,19:42,121.0,late_aircraft_delay,87.0
4098,2007,12,7,AA,12.0,DFW,SEA,1660,06:45,09:24,06:55,09:12,0.0,,
4099,2007,11,6,AA,-1.0,LAX,IAD,2288,08:20,16:04,08:20,16:05,0.0,,
4100,2007,3,4,OH,23.0,CVG,ORD,264,11:15,11:35,10:50,11:12,23.0,carrier_delay,23.0
4101,2007,6,3,MQ,24.0,MLI,ORD,139,18:00,18:49,17:35,18:25,24.0,late_aircraft_delay,24.0
4102,2007,9,7,UA,-4.0,DEN,ICT,419,09:54,12:14,10:00,12:18,0.0,,
4103,2007,12,7,AA,-9.0,RSW,STL,979,12:31,14:06,12:35,14:15,0.0,,
4104,2007,7,5,XE,-18.0,CLE,MIA,1080,08:25,11:04,08:30,11:22,0.0,,
4105,2007,10,1,AA,-14.0,EWR,MIA,1086,16:30,19:21,16:35,19:35,0.0,,
4106,2007,2,4,FL,,PHL,ATL,665,,,12:00,14:15,0.0,,
4107,2007,11,7,CO,-10.0,TPA,EWR,998,14:22,17:08,14:20,17:18,0.0,,
4108,2007,1,3,XE,-6.0,IAH,MOB,427,16:27,17:47,16:30,17:53,0.0,,
4109,2007,11,7,US,23.0,DCA,LGA,214,14:56,16:36,15:00,16:13,23.0,nas_delay,23.0
4110,2007,2,3,AA,-4.0,ATL,ORD,606,14:43,15:41,14:40,15:45,0.0,,
4111,2007,6,7,WN,-5.0,HRL,HOU,276,13:36,14:35,13:40,14:40,0.0,,
4112,2007,8,2,AA,0.0,DFW,SAT,247,13:17,14:20,13:20,14:20,0.0,,
4113,2007,10,6,OH,118.0,JFK,ATL,760,14:40,17:20,12:49,15:22,118.0,carrier_delay,111.0
4113,2007,10,6,OH,118.0,JFK,ATL,760,14:40,17:20,12:49,15:22,118.0,nas_delay,7.0
4114,2007,7,6,FL,-10.0,ATL,DFW,732,23:10,24:00,22:55,00:10,0.0,,
4115,2007,11,7,UA,-16.0,SFO,HNL,2398,09:00,12:07,09:00,12:23,0.0,,
4116,2007,3,1,AA,-6.0,GUC,DFW,678,13:57,16:44,14:00,16:50,0.0,,
4117,2007,6,4,MQ,15.0,ORD,DBQ,147,08:19,09:25,08:20,09:10,15.0,nas_delay,15.0
4118,2007,3,6,B6,8.0,MCO,LGA,950,19:10,22:03,19:15,21:55,0.0,,
4119,2007,6,4,B6,-11.0,DEN,BOS,1754,23:25,05:09,23:35,05:20,0.0,,
4120,2007,1,3,DL,36.0,ATL,DFW,732,20:14,21:46,19:44,21:10,36.0,carrier_delay,30.0
4120,2007,1,3,DL,36.0,ATL,DFW,732,20:14,21:46,19:44,21:10,36.0,nas_delay,6.0
4121,2007,8,6,US,-7.0,LGA,CLT,544,11:43,13:38,11:51,13:45,0.0,,
4122,2007,8,4,FL,,ROC,ATL,749,17:53,,17:23,19:30,0.0,,
4123,2007,9,5,AQ,-2.0,SAN,OGG,2541,08:11,11:06,08:13,11:08,0.0,,
4124,2007,5,4,WN,-6.0,BUR,SMF,358,11:45,12:54,11:45,13:00,0.0,,
4125,2007,1,2,XE,13.0,EWR,MSN,799,13:45,15:30,13:45,15:17,0.0,,
4126,2007,10,1,XE,-7.0,IAH,GSO,986,14:02,17:42,14:05,17:49,0.0,,
4127,2007,7,5,OH,-17.0,CLE,JFK,425,13:05,14:40,13:10,14:57,0.0,,
4128,2007,4,4,WN,16.0,SMF,LAS,397,21:52,23:06,21:35,22:50,16.0,carrier_delay,2.0
4128,2007,4,4,WN,16.0,SMF,LAS,397,21:52,23:06,21:35,22:50,16.0,late_aircraft_delay,14.0
4129,2007,6,5,B6,21.0,JFK,FLL,1069,08:08,11:31,08:05,11:10,21.0,nas_delay,21.0
4130,2007,3,6,OO,-18.0,RNO,SFO,192,09:33,10:31,09:40,10:49,0.0,,
4131,2007,1,5,AA,-4.0,MIA,DFW,1121,10:00,12:16,10:05,12:20,0.0,,
4132,2007,10,7,UA,-21.0,BWI,ORD,622,12:42,13:37,12:51,13:58,0.0,,
4133,2007,4,7,F9,81.0,DEN,SMF,910,22:52,00:16,21:30,22:55,81.0,carrier_delay,6.0
4133,2007,4,7,F9,81.0,DEN,SMF,910,22:52,00:16,21:30,22:55,81.0,nas_delay,75.0
4134,2007,5,5,DL,173.0,JAX,LAX,2153,10:13,12:53,07:30,10:00,173.0,weather_delay,8.0
4134,2007,5,5,DL,173.0,JAX,LAX,2153,10:13,12:53,07:30,10:00,173.0,nas_delay,10.0
4134,2007,5,5,DL,173.0,JAX,LAX,2153,10:13,12:53,07:30,10:00,173.0,late_aircraft_delay,155.0
4135,2007,9,3,WN,6.0,LAS,MDW,1521,09:41,15:16,09:40,15:10,0.0,,
4136,2007,12,5,WN,15.0,AUS,DAL,189,19:47,20:45,19:35,20:30,15.0,nas_delay,3.0
4136,2007,12,5,WN,15.0,AUS,DAL,189,19:47,20:45,19:35,20:30,15.0,late_aircraft_delay,12.0
4137,2007,4,4,FL,4.0,ATL,DAB,366,10:21,11:44,10:20,11:40,0.0,,
4138,2007,2,4,EV,154.0,ATL,ATW,765,16:55,18:19,14:25,15:45,154.0,nas_delay,154.0
4139,2007,9,6,US,-8.0,MCO,CLT,468,19:01,20:33,19:05,20:41,0.0,,
4140,2007,9,6,UA,-4.0,SMF,ORD,1781,05:51,12:00,06:05,12:04,0.0,,
4141,2007,6,5,CO,0.0,SAN,IAH,1303,16:52,22:09,16:55,22:09,0.0,,
4142,2007,10,7,9E,-11.0,MEM,JAN,189,14:45,15:39,14:45,15:50,0.0,,
4143,2007,10,5,WN,-1.0,STL,TPA,869,09:11,12:14,09:10,12:15,0.0,,
4144,2007,2,1,MQ,75.0,ORD,BUF,473,09:00,11:30,07:50,10:15,75.0,weather_delay,2.0
4144,2007,2,1,MQ,75.0,ORD,BUF,473,09:00,11:30,07:50,10:15,75.0,nas_delay,5.0
4144,2007,2,1,MQ,75.0,ORD,BUF,473,09:00,11:30,07:50,10:15,75.0,late_aircraft_delay,68.0
4145,2007,7,6,AS,-9.0,PDX,SJC,569,18:02,19:52,18:15,20:01,0.0,,
4146,2007,4,1,YV,-3.0,MCI,CLT,809,17:35,20:38,17:35,20:41,0.0,,
4147,2007,6,7,B6,-12.0,JFK,SJC,2569,09:25,12:13,09:10,12:25,0.0,,
4148,2007,12,3,CO,-4.0,HNL,IAH,3904,22:15,09:51,22:25,09:55,0.0,,
4149,2007,6,3,NW,55.0,PHL,MSP,980,14:28,17:15,14:25,16:20,55.0,nas_delay,55.0
4150,2007,9,7,WN,66.0,LAS,STL,1372,20:51,01:41,19:35,00:35,66.0,nas_delay,8.0
4150,2007,9,7,WN,66.0,LAS,STL,1372,20:51,01:41,19:35,00:35,66.0,late_aircraft_delay,58.0
4151,2007,4,1,US,11.0,LAS,SFO,414,16:04,17:38,15:58,17:27,0.0,,
4152,2007,3,3,XE,-12.0,MLU,IAH,262,05:16,06:13,05:20,06:25,0.0,,
4153,2007,10,5,WN,-7.0,PVD,TPA,1137,14:01,17:03,14:00,17:10,0.0,,
4154,2007,6,5,CO,-3.0,EWR,MIA,1086,11:51,14:54,11:55,14:57,0.0,,
4155,2007,4,7,NW,-4.0,ATL,DTW,594,08:55,11:03,09:00,11:07,0.0,,
4156,2007,3,2,WN,-3.0,SJC,BUR,296,16:25,17:22,16:25,17:25,0.0,,
4157,2007,10,2,MQ,-15.0,RIC,MIA,826,14:15,16:40,14:20,16:55,0.0,,
4158,2007,11,4,XE,-16.0,AMA,IAH,519,10:39,12:06,10:40,12:22,0.0,,
4159,2007,6,6,OH,61.0,CVG,JAN,555,18:16,18:57,17:10,17:56,61.0,late_aircraft_delay,61.0
4160,2007,1,7,9E,-10.0,MEM,HSV,184,14:47,15:37,14:50,15:47,0.0,,
4161,2007,8,4,US,3.0,PHL,SJU,1576,07:37,11:35,07:35,11:32,0.0,,
4162,2007,2,6,WN,-9.0,PVD,BWI,328,14:23,15:36,14:25,15:45,0.0,,
4163,2007,1,7,AA,19.0,DEN,ORD,888,15:28,19:04,15:15,18:45,19.0,carrier_delay,13.0
4163,2007,1,7,AA,19.0,DEN,ORD,888,15:28,19:04,15:15,18:45,19.0,nas_delay,6.0
4164,2007,2,3,WN,-5.0,HOU,DAL,239,11:00,11:50,11:00,11:55,0.0,,
4165,2007,12,1,WN,2.0,HOU,LAS,1235,10:08,11:32,10:10,11:30,0.0,,
4166,2007,9,3,XE,1.0,JAN,IAH,351,14:07,15:25,14:05,15:24,0.0,,
4167,2007,12,3,DL,-1.0,ATL,DCA,547,19:17,21:01,19:20,21:02,0.0,,
4168,2007,7,1,MQ,-11.0,SAN,LAX,109,18:40,19:29,18:50,19:40,0.0,,
4169,2007,1,4,FL,4.0,ATL,MEM,332,22:51,23:15,22:55,23:11,0.0,,
4170,2007,2,6,DL,10.0,ATL,MSY,425,22:27,23:17,22:30,23:07,0.0,,
4171,2007,10,7,F9,-7.0,DEN,LGA,1619,15:06,20:49,15:10,20:56,0.0,,
4172,2007,12,5,XE,7.0,EWR,GRR,605,06:47,09:07,06:45,09:00,0.0,,
4173,2007,6,4,US,-20.0,LGA,BOS,185,10:56,11:52,11:00,12:12,0.0,,
4174,2007,7,1,OO,-14.0,IPL,YUM,58,13:01,13:25,13:08,13:39,0.0,,
4175,2007,2,1,9E,-11.0,MSP,LNK,331,12:50,14:04,12:55,14:15,0.0,,
4176,2007,12,1,9E,-2.0,LGA,IND,659,10:39,13:08,10:40,13:10,0.0,,
4177,2007,3,7,US,17.0,ORD,PHX,1440,16:58,18:42,16:42,18:25,17.0,carrier_delay,16.0
4177,2007,3,7,US,17.0,ORD,PHX,1440,16:58,18:42,16:42,18:25,17.0,nas_delay,1.0
4178,2007,3,5,AA,,BOS,ORD,867,,,14:45,16:35,0.0,,
4179,2007,10,7,OO,-9.0,SLC,PSC,521,13:29,13:56,13:31,14:05,0.0,,
4180,2007,11,2,FL,4.0,TPA,PHL,920,11:33,13:44,11:14,13:40,0.0,,
4181,2007,8,2,AA,-13.0,MIA,BWI,946,12:05,14:22,12:05,14:35,0.0,,
4182,2007,4,1,MQ,9.0,LGA,CMH,478,07:57,10:09,08:00,10:00,0.0,,
4183,2007,6,2,AA,-11.0,DEN,LAX,862,06:56,08:19,07:00,08:30,0.0,,
4184,2007,3,7,OO,-13.0,SEA,PDX,129,16:36,17:18,16:46,17:31,0.0,,
4185,2007,3,3,UA,76.0,ORD,DTW,235,17:09,19:18,15:45,18:02,76.0,carrier_delay,5.0
4185,2007,3,3,UA,76.0,ORD,DTW,235,17:09,19:18,15:45,18:02,76.0,late_aircraft_delay,71.0
4186,2007,12,3,WN,41.0,TPA,PBI,174,22:25,23:11,21:45,22:30,41.0,nas_delay,1.0
4186,2007,12,3,WN,41.0,TPA,PBI,174,22:25,23:11,21:45,22:30,41.0,late_aircraft_delay,40.0
4187,2007,2,5,MQ,7.0,SHV,DFW,190,11:14,12:07,11:00,12:00,0.0,,
4188,2007,4,4,B6,-3.0,JFK,PBI,1028,05:59,08:48,06:00,08:51,0.0,,
4189,2007,3,5,US,17.0,MSP,PHX,1276,17:29,18:54,17:14,18:37,17.0,carrier_delay,9.0
4189,2007,3,5,US,17.0,MSP,PHX,1276,17:29,18:54,17:14,18:37,17.0,nas_delay,2.0
4189,2007,3,5,US,17.0,MSP,PHX,1276,17:29,18:54,17:14,18:37,17.0,late_aircraft_delay,6.0
4190,2007,6,6,WN,-7.0,SAN,RNO,488,18:51,20:18,18:50,20:25,0.0,,
4191,2007,8,3,YV,22.0,PHX,EUG,952,16:33,19:10,16:17,18:48,22.0,nas_delay,22.0
4192,2007,5,6,OO,98.0,MEM,ORD,491,19:13,21:08,17:36,19:30,98.0,nas_delay,98.0
4193,2007,7,6,EV,-13.0,ATL,GTR,241,11:12,11:13,11:20,11:26,0.0,,
4194,2007,10,5,AA,-28.0,DFW,BOS,1562,06:17,10:27,06:20,10:55,0.0,,
4195,2007,3,7,CO,5.0,IAH,CLE,1091,07:48,11:41,07:50,11:36,0.0,,
4196,2007,8,3,9E,-8.0,CVG,MSP,596,09:03,10:11,09:05,10:19,0.0,,
4197,2007,12,4,9E,-1.0,DTW,OKC,900,19:56,21:39,19:39,21:40,0.0,,
4198,2007,3,2,US,13.0,BOS,DCA,399,08:03,09:34,07:45,09:21,0.0,,
4199,2007,10,7,OO,-1.0,PSC,DEN,853,10:57,14:05,11:00,14:06,0.0,,
4200,2007,2,7,XE,-13.0,HSV,IAH,595,14:25,16:21,14:33,16:34,0.0,,
4201,2007,8,2,YV,,ASE,DEN,125,,,14:12,15:14,0.0,,
4202,2007,4,3,DL,-4.0,SLC,PHX,507,09:55,10:43,10:00,10:47,0.0,,
4203,2007,6,5,FL,48.0,MIA,ATL,595,18:10,20:18,17:33,19:30,48.0,nas_delay,48.0
4204,2007,5,6,OH,-22.0,ORD,JFK,740,11:51,14:57,12:00,15:19,0.0,,
4205,2007,7,2,F9,-13.0,DEN,MCI,533,21:02,23:27,21:05,23:40,0.0,,
4206,2007,3,3,OO,-12.0,DEN,RAP,301,13:29,14:39,13:30,14:51,0.0,,
4207,2007,12,1,UA,4.0,MCO,DEN,1545,14:40,16:46,14:42,16:42,0.0,,
4208,2007,12,2,NW,-1.0,IAH,DTW,1076,08:53,12:41,09:00,12:42,0.0,,
4209,2007,8,5,DL,2.0,LAS,ATL,1747,10:50,17:54,10:50,17:52,0.0,,
4210,2007,1,2,NW,8.0,BOS,MSP,1124,07:59,10:22,08:00,10:14,0.0,,
4211,2007,3,7,YV,-6.0,LAX,LAS,236,17:55,18:55,17:55,19:01,0.0,,
4212,2007,11,1,WN,1.0,BOI,PDX,344,18:57,19:01,18:45,19:00,0.0,,
4213,2007,10,6,US,-9.0,CHS,CLT,168,14:35,15:30,14:40,15:39,0.0,,
4214,2007,5,7,EV,-17.0,ATL,ACY,678,20:17,21:59,20:10,22:16,0.0,,
4215,2007,9,5,AS,-3.0,SEA,LAX,954,05:59,08:29,06:00,08:32,0.0,,
4216,2007,6,1,US,18.0,PHL,CLT,448,11:57,13:22,11:25,13:04,18.0,carrier_delay,18.0
4217,2007,6,3,WN,-13.0,PHX,OAK,646,08:32,10:27,08:35,10:40,0.0,,
4218,2007,2,3,CO,-17.0,PHX,EWR,2133,23:42,05:53,23:50,06:10,0.0,,
4219,2007,8,1,DL,32.0,TPA,BOS,1185,19:58,23:16,19:35,22:44,32.0,nas_delay,9.0
4219,2007,8,1,DL,32.0,TPA,BOS,1185,19:58,23:16,19:35,22:44,32.0,late_aircraft_delay,23.0
4220,2007,6,4,OO,-9.0,SLC,SNA,588,14:49,15:34,14:50,15:43,0.0,,
4221,2007,11,2,OO,-8.0,DEN,RAP,301,08:20,09:25,08:25,09:33,0.0,,
4222,2007,3,2,EV,-2.0,ATL,DTW,594,09:00,11:00,09:00,11:02,0.0,,
4223,2007,1,3,YV,-12.0,PHX,ICT,870,19:10,22:15,19:14,22:27,0.0,,
4224,2007,12,4,UA,-1.0,ORD,BUF,473,11:18,13:40,11:10,13:41,0.0,,
4225,2007,1,4,AS,6.0,ONT,SEA,956,06:18,09:10,06:20,09:04,0.0,,
4226,2007,7,7,OO,62.0,RDM,SFO,462,07:50,10:13,07:03,09:11,62.0,nas_delay,62.0
4227,2007,10,2,WN,104.0,MCI,MDW,405,20:09,21:19,18:20,19:35,104.0,carrier_delay,81.0
4227,2007,10,2,WN,104.0,MCI,MDW,405,20:09,21:19,18:20,19:35,104.0,late_aircraft_delay,23.0
4228,2007,12,1,EV,6.0,ATL,TLH,223,15:00,16:10,14:48,16:04,0.0,,
4229,2007,1,4,NW,-19.0,IND,MSP,503,19:07,20:00,19:20,20:19,0.0,,
4230,2007,12,6,DL,39.0,HDN,LGA,1742,12:10,18:08,11:33,17:29,39.0,carrier_delay,3.0
4230,2007,12,6,DL,39.0,HDN,LGA,1742,12:10,18:08,11:33,17:29,39.0,nas_delay,2.0
4230,2007,12,6,DL,39.0,HDN,LGA,1742,12:10,18:08,11:33,17:29,39.0,late_aircraft_delay,34.0
4231,2007,12,4,WN,3.0,MCO,BNA,616,17:15,18:18,17:15,18:15,0.0,,
4232,2007,8,6,UA,-21.0,IAH,DEN,861,08:08,09:20,08:13,09:41,0.0,,
4233,2007,11,2,EV,-34.0,STL,ATL,483,18:40,21:03,18:45,21:37,0.0,,
4234,2007,12,2,DL,-17.0,ATL,TPA,406,12:33,13:45,12:35,14:02,0.0,,
4235,2007,11,3,CO,-5.0,OAK,IAH,1628,06:01,11:48,06:05,11:53,0.0,,
4236,2007,6,4,YV,19.0,PHX,YUM,160,10:10,11:22,09:55,11:03,19.0,carrier_delay,19.0
4237,2007,1,2,NW,1.0,FNT,DTW,56,13:29,14:15,13:31,14:14,0.0,,
4238,2007,12,4,AA,-1.0,BNA,DFW,631,16:28,18:34,16:30,18:35,0.0,,
4239,2007,2,7,NW,19.0,SFO,DTW,2079,08:07,16:05,08:15,15:46,19.0,nas_delay,19.0
4240,2007,10,4,YV,31.0,COS,PHX,551,15:40,16:18,14:55,15:47,31.0,carrier_delay,31.0
4241,2007,10,1,MQ,33.0,ORD,MEM,491,16:55,19:03,16:50,18:30,33.0,nas_delay,33.0
4242,2007,8,5,UA,-12.0,SAN,DEN,853,17:08,20:18,17:15,20:30,0.0,,
4243,2007,2,3,WN,61.0,BWI,ORF,159,15:16,16:01,14:10,15:00,61.0,carrier_delay,12.0
4243,2007,2,3,WN,61.0,BWI,ORF,159,15:16,16:01,14:10,15:00,61.0,late_aircraft_delay,49.0
4244,2007,6,3,DL,-5.0,FLL,ATL,581,07:59,09:52,08:00,09:57,0.0,,
4245,2007,8,6,NW,-7.0,HNL,SFO,2398,21:47,05:43,21:50,05:50,0.0,,
4246,2007,12,7,AA,43.0,EWR,ORD,719,12:02,13:58,11:45,13:15,43.0,nas_delay,26.0
4246,2007,12,7,AA,43.0,EWR,ORD,719,12:02,13:58,11:45,13:15,43.0,late_aircraft_delay,17.0
4247,2007,9,7,UA,-31.0,DCA,ORD,612,12:32,13:13,12:40,13:44,0.0,,
4248,2007,4,5,MQ,11.0,LAX,SAN,109,11:06,12:06,11:10,11:55,0.0,,
4249,2007,5,2,WN,-23.0,ALB,TPA,1130,15:18,18:02,15:15,18:25,0.0,,
4250,2007,8,4,AA,97.0,OAK,DFW,1456,15:50,22:02,14:55,20:25,97.0,weather_delay,41.0
4250,2007,8,4,AA,97.0,OAK,DFW,1456,15:50,22:02,14:55,20:25,97.0,nas_delay,42.0
4250,2007,8,4,AA,97.0,OAK,DFW,1456,15:50,22:02,14:55,20:25,97.0,late_aircraft_delay,14.0
4251,2007,7,4,YV,24.0,CWA,ORD,213,16:46,17:44,16:14,17:20,24.0,nas_delay,24.0
4252,2007,8,5,AA,-11.0,DFW,SAN,1171,16:10,16:54,16:10,17:05,0.0,,
4253,2007,9,3,NW,-10.0,MSP,RAP,490,17:03,17:34,17:05,17:44,0.0,,
4254,2007,1,2,WN,-7.0,ELP,LBB,295,20:56,22:48,21:00,22:55,0.0,,
4255,2007,8,5,XE,-10.0,ABE,CLE,339,14:14,15:27,14:20,15:37,0.0,,
4256,2007,5,5,WN,-11.0,MHT,MDW,838,09:02,10:14,09:05,10:25,0.0,,
4257,2007,2,2,WN,1.0,RNO,LAS,345,16:56,18:06,16:55,18:05,0.0,,
4258,2007,4,5,NW,3.0,DTW,MSP,528,12:00,12:52,11:55,12:49,0.0,,
4259,2007,8,1,UA,35.0,ORD,DTW,235,22:47,01:08,22:24,00:33,35.0,weather_delay,8.0
4259,2007,8,1,UA,35.0,ORD,DTW,235,22:47,01:08,22:24,00:33,35.0,nas_delay,12.0
4259,2007,8,1,UA,35.0,ORD,DTW,235,22:47,01:08,22:24,00:33,35.0,late_aircraft_delay,15.0
4260,2007,11,1,9E,5.0,FWA,DTW,128,13:26,14:28,13:20,14:23,0.0,,
4261,2007,8,4,9E,0.0,DTW,ELM,331,13:31,14:40,13:29,14:40,0.0,,
4262,2007,11,1,XE,-8.0,IAH,CVG,871,07:10,10:22,07:10,10:30,0.0,,
4263,2007,1,1,AA,8.0,SJU,MIA,1045,12:54,14:53,12:55,14:45,0.0,,
4264,2007,9,4,NW,-11.0,DTW,EWR,487,12:12,13:50,12:15,14:01,0.0,,
4265,2007,6,3,WN,-12.0,LAS,PDX,762,15:08,17:08,15:00,17:20,0.0,,
4266,2007,5,6,NW,4.0,IND,TPA,838,07:27,09:51,07:30,09:47,0.0,,
4267,2007,3,5,HA,-3.0,OGG,KOA,84,15:42,16:10,15:42,16:13,0.0,,
4268,2007,9,2,WN,-2.0,STL,CLE,487,10:02,12:28,10:05,12:30,0.0,,
4269,2007,7,2,AA,34.0,MIA,IAD,921,21:01,23:35,20:35,23:01,34.0,carrier_delay,26.0
4269,2007,7,2,AA,34.0,MIA,IAD,921,21:01,23:35,20:35,23:01,34.0,nas_delay,8.0
4270,2007,3,2,DL,9.0,BDL,ATL,859,10:42,12:56,10:20,12:47,0.0,,
4271,2007,12,6,WN,-5.0,SMF,PHX,647,19:41,22:20,19:40,22:25,0.0,,
4272,2007,1,1,FL,9.0,ATL,TPA,406,20:10,21:39,20:00,21:30,0.0,,
4273,2007,9,7,NW,9.0,MSP,MCO,1310,19:25,23:51,19:28,23:42,0.0,,
4274,2007,5,3,NW,3.0,LAN,DTW,74,15:20,16:19,15:27,16:16,0.0,,
4275,2007,5,4,UA,8.0,ORD,LAS,1515,15:26,17:30,15:26,17:22,0.0,,
4276,2007,9,1,YV,-5.0,SAV,IAD,515,19:06,20:50,19:13,20:55,0.0,,
4277,2007,3,6,MQ,-14.0,DBQ,ORD,147,06:11,06:51,06:15,07:05,0.0,,
4278,2007,1,3,F9,-19.0,LAX,SFO,337,13:37,14:41,13:40,15:00,0.0,,
4279,2007,4,6,DL,18.0,BHM,ATL,134,06:18,08:06,06:00,07:48,18.0,carrier_delay,18.0
4280,2007,10,7,AA,-1.0,ORD,MCI,403,12:06,13:24,12:05,13:25,0.0,,
4281,2007,6,5,US,33.0,CLT,EWR,529,10:01,11:44,09:20,11:11,33.0,carrier_delay,33.0
4282,2007,3,2,US,2.0,CLT,ORD,599,20:02,21:11,19:55,21:09,0.0,,
4283,2007,12,4,US,38.0,LGA,BOS,185,16:55,18:53,17:00,18:15,38.0,nas_delay,38.0
4284,2007,10,6,US,10.0,PHL,FLL,992,12:13,15:12,12:15,15:02,0.0,,
4285,2007,8,3,B6,2.0,MCO,JFK,944,16:34,19:07,16:25,19:05,0.0,,
4286,2007,11,2,US,-8.0,CLT,MYR,156,11:17,12:08,11:20,12:16,0.0,,
4287,2007,9,5,WN,-7.0,HOU,STL,687,06:38,08:28,06:40,08:35,0.0,,
4288,2007,5,6,AA,1.0,MCI,DFW,460,09:10,10:41,09:10,10:40,0.0,,
4289,2007,6,6,MQ,121.0,LIT,DFW,304,21:20,22:21,19:10,20:20,121.0,late_aircraft_delay,121.0
4290,2007,8,1,US,1.0,PHX,STL,1262,08:51,13:48,08:47,13:47,0.0,,
4291,2007,2,7,EV,29.0,ISP,ATL,795,15:25,18:05,14:40,17:36,29.0,carrier_delay,29.0
4292,2007,4,6,OO,-8.0,ATL,MEM,332,21:19,21:37,21:20,21:45,0.0,,
4293,2007,5,3,NW,18.0,MSP,SEA,1399,14:54,16:22,14:30,16:04,18.0,security_delay,18.0
4294,2007,12,7,WN,71.0,CMH,MDW,284,17:36,18:11,16:50,17:00,71.0,nas_delay,32.0
4294,2007,12,7,WN,71.0,CMH,MDW,284,17:36,18:11,16:50,17:00,71.0,late_aircraft_delay,39.0
4295,2007,12,7,CO,-3.0,DFW,EWR,1372,15:30,20:00,15:15,20:03,0.0,,
4296,2007,1,4,NW,9.0,SDF,DTW,306,19:09,20:38,19:04,20:29,0.0,,
4297,2007,11,6,MQ,-18.0,DFW,CVG,812,19:32,22:32,19:35,22:50,0.0,,
4298,2007,8,5,OO,-6.0,COS,LAX,833,06:49,08:09,06:50,08:15,0.0,,
4299,2007,3,4,OH,-7.0,LGA,LEX,604,21:50,23:44,21:50,23:51,0.0,,
4300,2007,5,7,DL,1.0,SLC,SMF,532,11:31,12:23,11:38,12:22,0.0,,
4301,2007,3,6,OH,-4.0,SRQ,CVG,812,11:50,14:07,11:50,14:11,0.0,,
4302,2007,10,7,MQ,-6.0,ICT,DFW,328,19:32,20:39,19:35,20:45,0.0,,
